train_acc, train_loss,val_acc,val_loss
0.09984444444444444,2.3026757526397703,0.1012,2.3024410152435304
0.40973332199785445,1.9300056375397576,0.498,1.8561392307281495
0.5184888741374016,1.8192969806989034,0.5546,1.80145263671875
0.5823999857902527,1.774679696030087,0.6194,1.7465734577178955
0.6209777622090445,1.7427902494536507,0.6328,1.7424817442893983
0.6455110979742474,1.7280474964777628,0.654,1.722480947971344
0.6664888744221793,1.7081507465574477,0.6614,1.7121010851860046
0.6891999871200986,1.691133479277293,0.6948,1.6939648222923278
0.6975999862617916,1.6821696548991734,0.6912,1.6968698906898498
0.7123999851279789,1.668862612777286,0.687,1.6952274322509766
0.7251110955079396,1.6571096444129945,0.702,1.6841905546188354
0.7412444285551707,1.649095474349128,0.7218,1.6734604358673095
0.7483110948403676,1.6430488223499722,0.7164,1.6749666380882262
0.7612888712353176,1.633756091064877,0.7296,1.6683739829063415
0.7658222026295132,1.6295109634929232,0.7252,1.6670563983917237
0.7771999798880683,1.6206632441944546,0.7288,1.6650432658195495
0.7817777566115062,1.614831460316976,0.7364,1.6673960733413695
0.7958666450447507,1.609138822025723,0.7416,1.661239399909973
0.7931999778747558,1.6095089186562432,0.741,1.6561893486976624
0.8090666433175405,1.5969371475113763,0.7294,1.6600955605506897
0.8034666449493832,1.5974752325481838,0.7446,1.65451758146286
0.8147555327415467,1.5937422916624282,0.7412,1.6526568698883057
0.8260444197389815,1.5866160196728176,0.7426,1.6579883217811584
0.8248888654179043,1.5834356342421638,0.748,1.6577623081207276
0.8327999760044945,1.579219282997979,0.7484,1.6516771936416625
0.84137775460879,1.5730714694658916,0.7474,1.6556089973449708
0.8476444187429216,1.570580645667182,0.75,1.653303599357605
0.8427555298805237,1.5715412667062547,0.7502,1.6527571845054627
0.8544444176885817,1.563117308086819,0.7438,1.6562959885597228
0.864888865550359,1.5569883402188618,0.7424,1.6584139966964722
0.8640444207191468,1.5574592537350125,0.7466,1.6573905038833618
