train_acc, train_loss,val_acc,val_loss
0.09997777777777778,2.3026347917980616,0.1002,2.302562365531921
0.5529333206680086,1.980175212489234,0.635,1.8955354738235473
0.6913777607017093,1.8409316767586603,0.672,1.833012592792511
0.7519999827278985,1.7624921494060093,0.6586,1.8094536280632019
0.7970888679557376,1.707201088534461,0.7126,1.7514749813079833
0.838933311700821,1.6621567447980246,0.6998,1.7487748527526856
0.8753110917409261,1.6257616403367785,0.6824,1.7608847570419313
0.9064888687928517,1.595901557604472,0.7172,1.7373220896720887
0.9260444251696268,1.5743772053718568,0.6952,1.748679416179657
0.9466444253921509,1.55413433737225,0.7202,1.7350146865844727
0.9621333093113369,1.5389920724762811,0.7134,1.7404286026954652
0.970311082734002,1.5279971610175238,0.7272,1.7270519042015076
0.9814666342735291,1.5157061947716608,0.7358,1.7213382339477539
0.9872221922874451,1.5073392653465272,0.719,1.735685966014862
0.9896888621648152,1.5018795985645719,0.7322,1.7264303469657898
0.9937999792893728,1.4957341196801928,0.7234,1.7372283482551574
0.9952888717916277,1.4912611736191643,0.7356,1.7215784215927123
0.9961110968059964,1.4882463892300923,0.7346,1.7213906025886536
0.997222210433748,1.4855079815122816,0.7368,1.733239233493805
0.9978444351090325,1.48295364273919,0.7294,1.7317290544509887
0.9979111018445757,1.4816042203373379,0.7306,1.7281371116638184
0.998288881248898,1.4801236844062806,0.739,1.7247969794273377
0.9986666606532203,1.4786243902312384,0.7306,1.7311588644981384
0.9988888835906983,1.4772797542148166,0.744,1.7222297072410584
0.9989999952581193,1.4762321599324544,0.7394,1.7244169116020203
0.9990666625234815,1.4751868804295858,0.7432,1.7232576727867126
0.99911110719045,1.4745096752378675,0.7366,1.7294338703155518
0.9990666621261173,1.47430014901691,0.7398,1.7244158172607422
0.9993777746624417,1.4734701890415616,0.7426,1.7235247206687927
0.999288885725869,1.473201642036438,0.7406,1.7244340872764587
0.9994444419278039,1.4723610700501335,0.7394,1.723278660774231
