train_acc, train_loss,val_acc,val_loss
0.009933333333333334,4.605265774197049,0.01,4.605505800247192
0.11208888589508004,4.339274159537421,0.152,4.248876590728759
0.1670666623281108,4.196897794935438,0.1722,4.185168228149414
0.2093333278844754,4.113568803999159,0.2332,4.092322559356689
0.23653332735101382,4.0547526635064015,0.244,4.065909357070923
0.2537777715259128,4.015887907875909,0.2468,4.0363362646102905
0.26697777090801134,3.9828919331232706,0.2516,4.029986042976379
0.27679999260438815,3.9592880900700886,0.278,3.9919065952301027
0.288266658998198,3.9372679000430635,0.2804,3.9891601181030274
0.2986666586995125,3.9201104105843436,0.2972,3.9797206354141235
0.3146666581266456,3.900769631597731,0.32,3.950244455337524
0.3172888812422752,3.8889276684655085,0.3038,3.958185520172119
0.32777776963180966,3.8737555975384184,0.3032,3.9624418783187867
0.3359999921586778,3.8589918088912962,0.311,3.9529995059967042
0.3446222125490506,3.8527062527338662,0.3098,3.9677582740783692
0.36271110183662836,3.840058561431037,0.3256,3.9514030170440675
0.3609333235025406,3.832919178538852,0.341,3.9343034505844114
0.37208887931373386,3.8256374057133993,0.3384,3.9477965116500853
0.3765777669681443,3.817792143821716,0.334,3.9413007354736327
0.3830222117238575,3.8132065444522434,0.3378,3.9437545204162596
0.3915555449326833,3.805090911653307,0.3392,3.933808670043945
0.3985777672131856,3.7982040733761258,0.3318,3.9442876386642456
0.4075555434491899,3.7940134800804985,0.3424,3.9392557287216188
0.41844443331162134,3.7905763710869684,0.343,3.9363126945495606
0.43315554377105503,3.783959053887261,0.351,3.9350663661956786
0.4326222103834152,3.7795424148771497,0.3442,3.943615508079529
0.42862221078740226,3.7778824218114218,0.3488,3.933108239173889
0.44248887611760035,3.7693761364618936,0.3512,3.9404744958877562
0.44537776483429803,3.7674282529619005,0.3582,3.939678792953491
0.45453332093026905,3.764118519359165,0.3466,3.9494987106323243
0.460044432149993,3.7593004290262857,0.3612,3.9429945182800292
